Index,clone1_cell1,clone1_cell10,clone1_cell2,clone1_cell3,clone1_cell4,clone1_cell5,clone1_cell6,clone1_cell7,clone1_cell8,clone1_cell9,clone2_cell1,clone2_cell10,clone2_cell2,clone2_cell3,clone2_cell4,clone2_cell5,clone2_cell6,clone2_cell7,clone2_cell8,clone2_cell9,clone3_cell1,clone3_cell10,clone3_cell2,clone3_cell3,clone3_cell4,clone3_cell5,clone3_cell6,clone3_cell7,clone3_cell8,clone3_cell9,clone4_cell1,clone4_cell10,clone4_cell2,clone4_cell3,clone4_cell4,clone4_cell5,clone4_cell6,clone4_cell7,clone4_cell8,clone4_cell9,clone5_cell1,clone5_cell10,clone5_cell2,clone5_cell3,clone5_cell4,clone5_cell5,clone5_cell6,clone5_cell7,clone5_cell8,clone5_cell9,clone6_cell1,clone6_cell10,clone6_cell2,clone6_cell3,clone6_cell4,clone6_cell5,clone6_cell6,clone6_cell7,clone6_cell8,clone6_cell9,clone7_cell1,clone7_cell10,clone7_cell2,clone7_cell3,clone7_cell4,clone7_cell5,clone7_cell6,clone7_cell7,clone7_cell8,clone7_cell9,clone8_cell1,clone8_cell10,clone8_cell2,clone8_cell3,clone8_cell4,clone8_cell5,clone8_cell6,clone8_cell7,clone8_cell8,clone8_cell9,clone9_cell1,clone9_cell10,clone9_cell2,clone9_cell3,clone9_cell4,clone9_cell5,clone9_cell6,clone9_cell7,clone9_cell8,clone9_cell9,normal_cell1,normal_cell10,normal_cell2,normal_cell3,normal_cell4,normal_cell5,normal_cell6,normal_cell7,normal_cell8,normal_cell9
chr3:140000001-145000000,0.642857142857,0.5,0.727272727273,0.5,0.6,0.642857142857,0.75,0.230769230769,0.666666666667,0.5,0.659574468085,0.697674418605,0.6875,0.6,0.552631578947,0.793103448276,0.714285714286,0.627906976744,0.595238095238,0.625,0.642857142857,0.470588235294,0.3,0.722222222222,0.5,0.727272727273,0.444444444444,0.357142857143,0.466666666667,0.444444444444,0.444444444444,0.5,0.368421052632,0.636363636364,0.266666666667,0.473684210526,0.583333333333,0.4,0.294117647059,0.842105263158,0.666666666667,0.761904761905,0.791666666667,0.625,0.707317073171,0.51724137931,0.634146341463,0.733333333333,0.666666666667,0.564102564103,0.711538461538,0.675,0.666666666667,0.690476190476,0.538461538462,0.659090909091,0.702127659574,0.568181818182,0.672727272727,0.606060606061,0.527777777778,0.622222222222,0.66,0.686274509804,0.74358974359,0.590909090909,0.595238095238,0.631578947368,0.681818181818,0.74,0.583333333333,0.8,0.357142857143,0.416666666667,0.588235294118,0.533333333333,0.785714285714,0.333333333333,0.454545454545,0.5,0.756756756757,0.612244897959,0.682926829268,0.65,0.744186046512,0.595238095238,0.697674418605,0.764705882353,0.685714285714,0.666666666667,0.517006802721,0.521739130435,0.6875,0.615384615385,0.545454545455,0.2,0.6,0.357142857143,0.727272727273,0.75
chr3:145000001-150000000,0.6,0.625,0.6875,0.6875,0.333333333333,0.5625,0.583333333333,0.571428571429,0.555555555556,0.230769230769,0.5,0.571428571429,0.615384615385,0.454545454545,0.533333333333,0.666666666667,0.6,0.3,0.615384615385,0.5,0.666666666667,0.666666666667,0.625,0.588235294118,0.631578947368,0.85,0.533333333333,0.363636363636,0.375,0.8,0.538461538462,0.363636363636,0.571428571429,0.444444444444,0.375,0.888888888889,0.5,0.692307692308,0.6,0.666666666667,0.540540540541,0.653846153846,0.705882352941,0.55,0.645161290323,0.690476190476,0.641025641026,0.815789473684,0.620689655172,0.418604651163,0.357142857143,0.555555555556,0.5,0.555555555556,0.375,0.444444444444,0.642857142857,0.473684210526,0.583333333333,0.666666666667,0.457627118644,0.521739130435,0.578947368421,0.589285714286,0.694915254237,0.577777777778,0.54347826087,0.560975609756,0.6,0.541666666667,0.636363636364,1.0,1.0,0.666666666667,0.5,0.466666666667,1.0,0.647058823529,0.545454545455,0.142857142857,0.6,0.8125,0.5625,0.375,0.4,0.75,0.533333333333,0.888888888889,0.857142857143,0.642857142857,0.630769230769,0.666666666667,0.692307692308,0.5,0.307692307692,0.714285714286,0.444444444444,0.636363636364,0.555555555556,0.5
chr3:150000001-155000000,0.777777777778,0.555555555556,0.538461538462,0.5,0.6,0.375,0.3,0.636363636364,0.583333333333,0.6,0.5,0.545454545455,0.4375,0.352941176471,0.461538461538,0.666666666667,0.5,0.5,0.75,0.5,0.615384615385,0.0,0.5,0.5,0.4,0.444444444444,0.5,0.588235294118,0.375,0.375,0.222222222222,0.7,0.181818181818,0.666666666667,0.181818181818,0.333333333333,0.6875,0.333333333333,0.461538461538,0.666666666667,0.428571428571,0.333333333333,0.461538461538,0.615384615385,0.583333333333,0.6,0.428571428571,0.363636363636,0.461538461538,0.727272727273,0.2,0.6,0.75,0.285714285714,0.166666666667,0.75,0.8,1.0,0.555555555556,1.0,0.333333333333,0.833333333333,0.642857142857,0.454545454545,0.5625,0.4,0.4,0.428571428571,0.6,0.357142857143,0.588235294118,0.357142857143,0.454545454545,0.461538461538,0.875,0.444444444444,0.333333333333,0.571428571429,0.2,0.3,0.25,0.5,0.333333333333,0.857142857143,0.555555555556,0.875,0.333333333333,0.5,0.333333333333,0.0,0.420560747664,0.333333333333,0.357142857143,0.444444444444,0.363636363636,0.5,0.666666666667,0.5,0.8,0.5
chr3:15000001-20000000,0.533333333333,0.459459459459,0.545454545455,0.387755102041,0.65306122449,0.411764705882,0.378378378378,0.581395348837,0.6,0.410256410256,0.25,0.333333333333,0.230769230769,0.25,0.142857142857,0.3,0.333333333333,0.230769230769,0.333333333333,0.5625,0.567567567568,0.428571428571,0.457142857143,0.46,0.477272727273,0.404761904762,0.592592592593,0.479166666667,0.439024390244,0.30303030303,0.466666666667,0.585365853659,0.309523809524,0.529411764706,0.490196078431,0.421052631579,0.386363636364,0.408163265306,0.511627906977,0.5,0.421052631579,0.357142857143,0.416666666667,0.0666666666667,0.25,0.25,0.428571428571,0.285714285714,0.230769230769,0.3,0.333333333333,0.125,0.214285714286,0.375,0.478260869565,0.416666666667,0.3125,0.5,0.5,0.25,0.333333333333,0.0625,0.428571428571,0.555555555556,0.428571428571,0.235294117647,0.538461538462,0.210526315789,0.384615384615,0.166666666667,0.5,0.589743589744,0.657894736842,0.478260869565,0.34693877551,0.413793103448,0.472222222222,0.416666666667,0.413043478261,0.390243902439,0.454545454545,0.333333333333,0.3125,0.461538461538,0.2,0.1,0.384615384615,0.5,0.333333333333,0.3,0.41958041958,0.0833333333333,0.285714285714,0.666666666667,0.222222222222,0.333333333333,0.409090909091,0.285714285714,0.384615384615,0.333333333333
chr3:155000001-160000000,0.666666666667,0.5,0.769230769231,0.8,0.555555555556,0.333333333333,0.4,0.5,0.75,0.272727272727,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.333333333333,0.555555555556,0.666666666667,0.444444444444,0.615384615385,0.384615384615,0.6,0.416666666667,0.666666666667,0.692307692308,0.333333333333,0.3,0.333333333333,0.666666666667,0.545454545455,0.545454545455,0.5,0.454545454545,0.428571428571,0.571428571429,1.0,1.0,0.928571428571,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.428571428571,0.428571428571,0.533333333333,0.416666666667,0.625,0.307692307692,0.333333333333,0.636363636364,0.285714285714,0.833333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.95,1.0,1.0,1.0,0.625,0.5,0.384615384615,0.615384615385,0.428571428571,0.642857142857,0.5,0.666666666667,0.666666666667,0.0
chr3:160000001-165000000,1.0,0.4,0.3,0.636363636364,0.6,0.5,0.428571428571,0.416666666667,0.444444444444,0.230769230769,0.692307692308,0.333333333333,0.272727272727,0.416666666667,0.222222222222,0.538461538462,0.4,0.727272727273,0.5,0.4,0.428571428571,0.75,0.166666666667,0.333333333333,0.666666666667,0.4,0.666666666667,0.5,0.875,0.272727272727,0.5,0.357142857143,0.636363636364,0.444444444444,0.375,0.272727272727,0.4,0.416666666667,0.75,0.357142857143,0.0,0.025641025641,0.1,0.0,0.0357142857143,0.0377358490566,0.0810810810811,0.0238095238095,0.0,0.0357142857143,0.444444444444,0.4,0.5,0.636363636364,0.666666666667,0.625,0.714285714286,0.916666666667,0.545454545455,0.571428571429,0.230769230769,0.7,0.454545454545,0.375,0.571428571429,0.571428571429,0.454545454545,0.705882352941,0.636363636364,0.222222222222,0.25,0.6,0.666666666667,0.416666666667,0.666666666667,0.416666666667,0.4,0.333333333333,0.333333333333,0.25,0.333333333333,0.571428571429,0.25,0.4375,0.25,0.411764705882,0.5,0.4,0.636363636364,0.666666666667,0.471153846154,0.428571428571,0.333333333333,0.714285714286,0.428571428571,0.454545454545,0.428571428571,0.636363636364,0.727272727273,0.692307692308
chr3:165000001-170000000,0.545454545455,0.379310344828,0.538461538462,0.65,0.5,0.583333333333,0.666666666667,0.541666666667,0.473684210526,0.615384615385,0.448275862069,0.666666666667,0.414634146341,0.454545454545,0.542857142857,0.678571428571,0.470588235294,0.514285714286,0.655172413793,0.458333333333,0.48275862069,0.58064516129,0.647058823529,0.585365853659,0.566666666667,0.590909090909,0.518518518519,0.5,0.5,0.636363636364,0.411764705882,0.5,0.604651162791,0.58064516129,0.5,0.454545454545,0.59375,0.423076923077,0.631578947368,0.5,0.484848484848,0.407407407407,0.521739130435,0.647058823529,0.459459459459,0.46875,0.586206896552,0.448275862069,0.405405405405,0.5,0.666666666667,0.5,0.525,0.432432432432,0.413793103448,0.454545454545,0.645161290323,0.552631578947,0.363636363636,0.545454545455,0.615384615385,0.439024390244,0.297297297297,0.53488372093,0.5,0.310344827586,0.393939393939,0.657894736842,0.457142857143,0.4,0.470588235294,0.615384615385,0.447368421053,0.538461538462,0.6,0.512195121951,0.567567567568,0.592592592593,0.511627906977,0.47619047619,0.448275862069,0.279069767442,0.487179487179,0.58064516129,0.58064516129,0.416666666667,0.46511627907,0.407407407407,0.515151515152,0.4,0.585585585586,0.571428571429,0.222222222222,0.333333333333,0.6,0.363636363636,0.5,0.588235294118,0.533333333333,0.5
chr3:170000001-175000000,0.48275862069,0.35,0.264705882353,0.375,0.257142857143,0.421052631579,0.3,0.325581395349,0.38,0.375,0.333333333333,0.545454545455,0.714285714286,0.5,0.470588235294,0.375,0.5,0.555555555556,0.45,0.583333333333,0.305555555556,0.261904761905,0.314285714286,0.288888888889,0.292682926829,0.4,0.36170212766,0.5,0.210526315789,0.25,0.666666666667,0.387096774194,0.228571428571,0.380952380952,0.25,0.333333333333,0.439024390244,0.162162162162,0.317073170732,0.375,0.4,0.625,0.846153846154,0.5,0.666666666667,0.555555555556,0.666666666667,0.2,0.473684210526,0.818181818182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.357142857143,0.375,0.375,0.461538461538,0.333333333333,0.0909090909091,0.6,0.555555555556,0.454545454545,0.342105263158,0.37037037037,0.307692307692,0.233333333333,0.333333333333,0.333333333333,0.3125,0.354838709677,0.346153846154,0.35,0.0,0.0,0.0,0.0,0.0,0.105263157895,0.047619047619,0.0,0.0,0.0,0.492063492063,0.411764705882,0.75,0.384615384615,0.454545454545,0.222222222222,0.470588235294,0.727272727273,0.727272727273,0.5
chr3:175000001-180000000,0.875,0.4,0.357142857143,0.533333333333,0.384615384615,0.384615384615,0.6,0.526315789474,0.307692307692,0.470588235294,0.363636363636,0.230769230769,0.52,0.285714285714,0.5625,0.5,0.666666666667,0.636363636364,0.461538461538,0.428571428571,0.5625,0.416666666667,0.545454545455,0.666666666667,0.5625,0.538461538462,0.529411764706,0.611111111111,0.181818181818,0.590909090909,0.769230769231,0.6,0.619047619048,0.416666666667,0.428571428571,0.571428571429,0.428571428571,0.571428571429,0.375,0.473684210526,0.294117647059,0.6,0.642857142857,0.444444444444,0.833333333333,0.153846153846,0.714285714286,0.388888888889,0.5,0.666666666667,0.615384615385,0.5,0.666666666667,0.384615384615,0.625,0.571428571429,0.5,0.4375,0.529411764706,0.533333333333,0.555555555556,0.615384615385,0.666666666667,0.727272727273,0.473684210526,0.714285714286,0.235294117647,0.583333333333,0.454545454545,0.733333333333,0.529411764706,0.444444444444,0.357142857143,0.5,0.611111111111,0.625,0.545454545455,0.357142857143,0.538461538462,0.5625,0.538461538462,0.428571428571,0.315789473684,0.375,0.333333333333,0.583333333333,0.647058823529,0.388888888889,0.538461538462,0.6,0.469798657718,0.608695652174,0.642857142857,0.466666666667,0.25,0.388888888889,0.545454545455,0.0833333333333,0.625,0.625
chr3:180000001-185000000,0.5,1.0,0.666666666667,0.0,0.8,0.4,0.6,0.5,0.5,0.571428571429,0.410256410256,0.4,0.358974358974,0.4,0.233333333333,0.321428571429,0.410256410256,0.484848484848,0.258064516129,0.405405405405,1.0,0.454545454545,0.6,0.5,0.625,0.5,0.8,0.5,0.777777777778,0.6,1.0,0.428571428571,0.75,1.0,0.75,0.25,0.6,0.545454545455,0.444444444444,0.666666666667,0.588235294118,0.416666666667,0.352941176471,0.375,0.416666666667,0.35,0.418604651163,0.363636363636,0.515151515152,0.448275862069,0.421052631579,0.488888888889,0.432432432432,0.457142857143,0.5,0.547619047619,0.277777777778,0.285714285714,0.333333333333,0.403846153846,0.352941176471,0.40625,0.410256410256,0.333333333333,0.238095238095,0.454545454545,0.526315789474,0.42,0.375,0.431818181818,0.5,0.6,0.6,0.5,0.0,0.5,0.2,0.666666666667,0.2,0.666666666667,0.555555555556,0.326530612245,0.418181818182,0.333333333333,0.390243902439,0.375,0.382978723404,0.442307692308,0.415094339623,0.435483870968,0.5,0.571428571429,0.5,0.357142857143,0.25,0.533333333333,0.4375,0.333333333333,0.833333333333,0.181818181818
chr3:185000001-190000000,0.588235294118,0.466666666667,0.4,0.266666666667,0.214285714286,0.5,0.347826086957,0.4,0.4,0.4,0.714285714286,0.466666666667,0.214285714286,0.466666666667,0.352941176471,0.461538461538,0.454545454545,1.0,0.363636363636,0.307692307692,0.5,0.555555555556,0.363636363636,0.705882352941,0.615384615385,0.428571428571,0.5,0.55,0.4,0.4,0.666666666667,0.466666666667,0.384615384615,0.466666666667,0.461538461538,0.375,0.5,0.263157894737,0.705882352941,0.4,0.538461538462,0.444444444444,0.5,0.533333333333,0.4,0.733333333333,0.4,0.333333333333,0.333333333333,0.5,0.266666666667,0.5,0.4,0.473684210526,0.461538461538,0.222222222222,0.368421052632,0.333333333333,0.4,0.388888888889,0.3,0.25,0.5,0.4,0.4,0.266666666667,0.357142857143,0.444444444444,0.2,0.333333333333,0.25,0.25,0.5,0.727272727273,0.666666666667,0.375,0.388888888889,0.4,0.25,0.5625,0.25,0.3,0.363636363636,0.375,0.333333333333,0.0,0.307692307692,0.1,0.416666666667,0.230769230769,0.405594405594,0.307692307692,0.416666666667,0.166666666667,0.15,0.214285714286,0.454545454545,0.285714285714,0.2,0.277777777778
chr3:190000001-195000000,0.1875,0.636363636364,0.428571428571,0.2,0.333333333333,0.545454545455,0.375,0.272727272727,0.444444444444,0.3,0.4,0.714285714286,0.25,0.266666666667,0.4,0.318181818182,0.333333333333,0.181818181818,0.583333333333,0.285714285714,0.5,0.363636363636,0.3,0.285714285714,0.714285714286,0.5,0.357142857143,0.615384615385,0.4,0.3,0.2,0.75,0.25,0.333333333333,0.5,0.294117647059,0.272727272727,0.416666666667,0.4,0.6,0.0,0.25,0.190476190476,0.142857142857,0.285714285714,0.714285714286,0.333333333333,0.25,0.285714285714,0.1,0.714285714286,0.428571428571,0.363636363636,0.5,0.692307692308,0.4,0.3125,0.45,0.166666666667,0.636363636364,0.545454545455,0.428571428571,0.5,0.714285714286,0.333333333333,0.421052631579,0.363636363636,0.0909090909091,0.230769230769,0.777777777778,0.0833333333333,0.4,0.5,0.533333333333,0.444444444444,0.4,0.4,0.333333333333,0.285714285714,0.166666666667,0.666666666667,0.5,0.6,0.3,0.333333333333,0.555555555556,0.6,0.8,1.0,0.333333333333,0.455284552846,0.533333333333,0.411764705882,0.142857142857,0.333333333333,0.666666666667,0.0,0.545454545455,0.444444444444,0.181818181818
chr3:195000001-198295559,1.0,1.0,0.916666666667,1.0,1.0,1.0,1.0,1.0,0.916666666667,1.0,0.5,0.8,0.625,0.636363636364,0.692307692308,0.5,0.4,0.6,0.333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.933333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9,1.0,1.0,1.0,1.0,0.833333333333,0.5,0.25,0.2,0.692307692308,0.555555555556,0.571428571429,0.0,0.75,0.875,0.4,0.333333333333,0.666666666667,0.428571428571,0.833333333333,0.571428571429,0.25,0.6,0.428571428571,0.25,0.875,0.666666666667,0.375,0.375,0.857142857143,0.833333333333,0.285714285714,0.6,0.428571428571,0.444444444444,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.923076923077,0.5,0.75,0.0,0.0,0.357142857143,0.625,0.714285714286,0.5,0.8,0.166666666667,0.561643835616,0.7,0.545454545455,0.666666666667,0.142857142857,1.0,0.857142857143,0.625,0.666666666667,1.0
chr3:20000001-25000000,0.444444444444,0.777777777778,0.666666666667,0.6,0.454545454545,0.692307692308,0.625,0.285714285714,0.7,0.333333333333,0.25,0.272727272727,0.555555555556,0.6,0.25,0.777777777778,0.615384615385,0.166666666667,0.833333333333,0.545454545455,0.454545454545,0.222222222222,0.222222222222,0.428571428571,0.222222222222,0.428571428571,0.333333333333,0.5,0.818181818182,0.6,0.8,0.666666666667,0.444444444444,0.333333333333,0.5,0.5,0.5,0.5,0.285714285714,0.6,0.5,0.461538461538,0.5,0.583333333333,0.0,0.666666666667,0.461538461538,0.333333333333,0.285714285714,0.538461538462,0.444444444444,0.454545454545,0.7,0.363636363636,0.375,0.333333333333,0.454545454545,0.533333333333,0.428571428571,0.6,0.333333333333,0.555555555556,0.8,0.533333333333,0.555555555556,0.444444444444,0.833333333333,0.3,0.555555555556,0.25,0.5,0.333333333333,0.461538461538,0.357142857143,0.555555555556,0.454545454545,0.444444444444,0.375,0.4,0.5,0.58064516129,0.377777777778,0.459459459459,0.275862068966,0.487179487179,0.452380952381,0.441860465116,0.487804878049,0.560975609756,0.384615384615,0.478632478632,0.555555555556,0.583333333333,0.5,0.0,0.6,0.857142857143,0.285714285714,0.666666666667,0.222222222222
chr3:25000001-30000000,0.727272727273,0.166666666667,0.363636363636,0.533333333333,0.538461538462,0.461538461538,0.642857142857,0.583333333333,0.692307692308,0.444444444444,0.52380952381,0.52,0.622222222222,0.636363636364,0.58064516129,0.555555555556,0.698412698413,0.574468085106,0.604651162791,0.557142857143,0.538461538462,0.428571428571,0.5,0.285714285714,0.4,0.461538461538,0.583333333333,0.666666666667,0.666666666667,0.388888888889,0.857142857143,0.714285714286,0.653846153846,0.636363636364,0.69387755102,0.512195121951,0.586956521739,0.709677419355,0.611111111111,0.676470588235,0.6,0.642857142857,0.484848484848,0.47619047619,0.489361702128,0.622641509434,0.658536585366,0.643835616438,0.590163934426,0.571428571429,0.557692307692,0.612903225806,0.575,0.620689655172,0.675,0.528571428571,0.433962264151,0.637931034483,0.423076923077,0.7,0.538461538462,0.490566037736,0.481481481481,0.473684210526,0.488888888889,0.66,0.607843137255,0.698113207547,0.534482758621,0.683333333333,0.78125,0.787878787879,0.820512820513,0.837837837838,0.714285714286,0.636363636364,0.882352941176,0.914285714286,0.806451612903,0.733333333333,0.673913043478,0.459016393443,0.578947368421,0.509433962264,0.644444444444,0.54347826087,0.658536585366,0.595744680851,0.585365853659,0.651162790698,0.564885496183,0.666666666667,0.428571428571,0.5,0.4,0.4,0.444444444444,0.846153846154,0.5,0.545454545455
chr3:30000001-35000000,0.272727272727,0.333333333333,0.5,0.555555555556,0.8,0.75,0.6,0.75,0.571428571429,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.7,0.555555555556,0.285714285714,0.428571428571,0.166666666667,0.533333333333,0.454545454545,0.631578947368,0.6,0.416666666667,0.777777777778,0.545454545455,0.25,0.428571428571,0.5,0.384615384615,0.588235294118,0.65,0.615384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.7,0.461538461538,0.3125,0.444444444444,0.384615384615,0.611111111111,0.3125,0.2,0.142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.619047619048,0.571428571429,0.583333333333,0.368421052632,0.4,0.444444444444,0.666666666667,0.384615384615,1.0,0.416666666667
chr3:35000001-40000000,0.823529411765,0.526315789474,0.555555555556,0.555555555556,0.578947368421,0.363636363636,0.454545454545,0.533333333333,0.461538461538,0.647058823529,0.692307692308,0.583333333333,0.8,0.416666666667,0.583333333333,0.571428571429,0.466666666667,0.363636363636,0.5625,0.5,0.285714285714,0.310344827586,0.285714285714,0.208333333333,0.230769230769,0.241379310345,0.40625,0.208333333333,0.208333333333,0.194444444444,0.0,0.181818181818,0.0,0.0,0.166666666667,0.142857142857,0.0,0.0,0.0,0.0,0.583333333333,0.6,0.692307692308,0.4375,0.583333333333,0.52380952381,0.538461538462,0.636363636364,0.411764705882,0.75,0.920634920635,0.941176470588,0.959183673469,0.944444444444,0.928571428571,0.935483870968,0.947368421053,0.967741935484,0.878048780488,0.90243902439,0.5,0.555555555556,0.4,0.363636363636,0.428571428571,0.555555555556,0.533333333333,0.615384615385,0.526315789474,0.375,0.133333333333,0.366666666667,0.259259259259,0.172413793103,0.238095238095,0.24,0.521739130435,0.354838709677,0.344827586207,0.363636363636,0.943396226415,0.918918918919,0.955555555556,0.897959183673,0.951219512195,0.854166666667,0.954545454545,0.941176470588,0.848484848485,0.967213114754,0.504132231405,0.538461538462,0.384615384615,0.6,0.625,0.555555555556,0.545454545455,0.555555555556,0.5,0.615384615385
chr3:40000001-45000000,0.645161290323,0.6,0.782608695652,0.647058823529,0.368421052632,0.6,0.681818181818,0.344827586207,0.6,0.75,0.530612244898,0.648648648649,0.47619047619,0.468085106383,0.591836734694,0.475409836066,0.552631578947,0.555555555556,0.613636363636,0.558139534884,0.583333333333,0.862068965517,0.62962962963,0.628571428571,0.347826086957,0.666666666667,0.636363636364,0.541666666667,0.5,0.423076923077,0.481481481481,0.571428571429,0.535714285714,0.708333333333,0.625,0.555555555556,0.611111111111,0.409090909091,0.655172413793,0.653846153846,0.45652173913,0.533333333333,0.456140350877,0.781818181818,0.666666666667,0.558139534884,0.587301587302,0.621212121212,0.528571428571,0.666666666667,0.5,0.530612244898,0.589743589744,0.48,0.575757575758,0.490196078431,0.604651162791,0.377049180328,0.40350877193,0.610169491525,0.716981132075,0.56862745098,0.636363636364,0.52380952381,0.727272727273,0.604166666667,0.5,0.62,0.659574468085,0.595744680851,0.521739130435,0.72,0.608695652174,0.5,0.705882352941,0.5,0.625,0.633333333333,0.368421052632,0.65625,0.515151515152,0.559322033898,0.390243902439,0.589285714286,0.5,0.545454545455,0.566666666667,0.489361702128,0.461538461538,0.510638297872,0.486486486486,0.769230769231,0.4375,0.5625,0.666666666667,0.545454545455,0.777777777778,0.636363636364,0.461538461538,0.545454545455
chr3:45000001-50000000,0.4,0.52380952381,0.625,0.470588235294,0.5,0.5,0.277777777778,0.296296296296,0.521739130435,0.368421052632,1.0,0.75,0.428571428571,0.538461538462,0.555555555556,0.5,0.571428571429,0.357142857143,0.4,0.666666666667,0.541666666667,0.565217391304,0.65,0.529411764706,0.538461538462,0.384615384615,0.391304347826,0.652173913043,0.548387096774,0.387096774194,0.45,0.571428571429,0.409090909091,0.41935483871,0.321428571429,0.692307692308,0.413793103448,0.516129032258,0.217391304348,0.392857142857,0.636363636364,0.833333333333,0.666666666667,0.4,0.416666666667,0.7,0.555555555556,0.75,0.5,0.615384615385,0.512820512821,0.368421052632,0.457142857143,0.458333333333,0.447368421053,0.522727272727,0.634615384615,0.52380952381,0.363636363636,0.416666666667,0.52,0.565217391304,0.454545454545,0.720930232558,0.354838709677,0.487179487179,0.394736842105,0.472222222222,0.390243902439,0.418604651163,0.48,0.555555555556,0.741935483871,0.538461538462,0.409090909091,0.533333333333,0.571428571429,0.62962962963,0.5,0.35,0.558823529412,0.5,0.538461538462,0.469387755102,0.555555555556,0.615384615385,0.297297297297,0.511627906977,0.53488372093,0.555555555556,0.514851485149,0.857142857143,0.5,0.625,0.714285714286,0.25,0.5,0.363636363636,0.545454545455,0.555555555556
chr3:50000001-55000000,0.3,0.5,0.421052631579,0.909090909091,0.666666666667,0.461538461538,0.727272727273,0.727272727273,0.5,0.428571428571,0.555555555556,0.555555555556,0.416666666667,0.615384615385,0.4,0.375,0.545454545455,0.416666666667,0.714285714286,0.588235294118,1.0,1.0,1.0,1.0,1.0,0.966666666667,0.96,0.954545454545,1.0,1.0,0.25,0.714285714286,0.454545454545,0.5,0.75,0.7,0.636363636364,0.666666666667,0.133333333333,0.8,0.466666666667,0.764705882353,0.818181818182,0.952380952381,0.85,0.526315789474,0.714285714286,0.555555555556,0.833333333333,0.75,0.5,0.461538461538,0.538461538462,0.647058823529,0.3125,0.416666666667,1.0,0.666666666667,0.25,0.411764705882,0.3,0.666666666667,0.555555555556,0.666666666667,0.555555555556,0.375,0.444444444444,0.666666666667,0.416666666667,0.428571428571,1.0,1.0,1.0,1.0,1.0,1.0,0.933333333333,0.96875,1.0,1.0,0.25,0.545454545455,0.384615384615,0.555555555556,0.428571428571,0.857142857143,0.222222222222,0.538461538462,0.692307692308,0.533333333333,0.621621621622,0.571428571429,0.461538461538,0.5,0.333333333333,0.5625,0.692307692308,0.466666666667,0.5,0.545454545455
chr3:5000001-10000000,0.571428571429,0.545454545455,0.5,0.615384615385,0.666666666667,0.5,0.5,0.454545454545,0.5,0.529411764706,0.738095238095,0.627906976744,0.545454545455,0.514285714286,0.560975609756,0.707317073171,0.708333333333,0.681818181818,0.555555555556,0.6,0.55,0.454545454545,0.5,0.5,0.428571428571,0.333333333333,0.571428571429,0.4375,0.272727272727,0.75,0.555555555556,0.615384615385,0.75,0.625,0.6875,0.583333333333,0.615384615385,0.384615384615,0.642857142857,0.615384615385,0.625,0.540540540541,0.647058823529,0.5,0.551020408163,0.666666666667,0.613636363636,0.611111111111,0.5,0.488888888889,0.622222222222,0.69387755102,0.617021276596,0.531914893617,0.636363636364,0.489361702128,0.538461538462,0.48,0.710526315789,0.555555555556,0.444444444444,0.6,0.589743589744,0.510638297872,0.575,0.538461538462,0.583333333333,0.555555555556,0.44,0.612244897959,0.545454545455,0.833333333333,0.636363636364,0.583333333333,0.705882352941,0.75,0.5,0.142857142857,0.5,0.6,0.74,0.631578947368,0.48275862069,0.574468085106,0.568181818182,0.571428571429,0.694444444444,0.512195121951,0.660714285714,0.642857142857,0.53488372093,0.181818181818,0.625,0.5,0.833333333333,0.666666666667,0.384615384615,0.625,0.363636363636,0.5
